Price,Bedrooms,Locality,Is_premium_subarea,Property_type,Area,Is_estate,Price_log,Group_median,Group_std,Price_zscore_in_group
3000000,3,victoria island,1,flat,island,0,14.914123179965662,4500000.0,6915655.485204466,-0.21689917943557763
6000000,5,victoria island,1,flat,island,0,15.607270193858982,15000000.0,9504384.95292217,-0.9469313421730573
1600000,3,lekki,0,flat,island,1,14.285514812209815,2000000.0,1404009.206178628,-0.28489841679080075
4500000,4,lekki,0,house,island,0,15.319588176962746,3500000.0,8849999.881058574,0.1129943518010971
1300000,4,ajah,0,duplex,island,1,14.077875591662238,1500000.0,1119925.9949810226,-0.17858322862073495
3000000,1,lekki,0,mini flat,island,0,14.914123179965662,1100000.0,655271.5531639188,2.8995612442292416
2200000,3,lekki,0,house,island,1,14.603968372873895,2850000.0,2759038.177819703,-0.2355893460356735
1800000,3,lekki,1,house,island,1,14.403297778421795,2850000.0,2759038.177819703,-0.3805674051345495
2500000,2,lekki,1,duplex,island,0,14.731801689838349,2050000.0,602376.2469230861,0.7470414085857171
3100000,1,victoria island,1,mini flat,island,0,14.946912992035967,2000000.0,1085422.6331204444,1.0134301298266166
155000,0,ajah,0,self contain,island,0,11.951186847493476,300000.0,157457.91344195599,-0.9208809949933169
5000000,10,lekki,0,duplex,island,1,15.424948670398354,7500000.0,3535533.9059327375,-0.7071067811865476
2500000,5,ajah,0,duplex,island,1,14.731801689838349,2250000.0,795432.2210601311,0.31429453494705883
1700000,4,lekki,0,duplex,island,0,14.346139397261565,3500000.0,4441466.645353092,-0.40527153387119536
280000,1,ogba,0,mini flat,mainland,0,12.54254845357358,320000.0,158881.39318828142,-0.2517601287181454
650000,2,gbagada,0,flat,mainland,1,13.384729180332174,775000.0,160228.0628912014,-0.7801379967058449
350000,2,egba,0,flat,mainland,0,12.765691290604371,350000.0,116707.61186258018,0.0
350000,4,egba,0,flat,mainland,1,12.765691290604371,400000.0,132287.56555322953,-0.3779644730092272
4000000,3,victoria island,1,flat,island,1,15.201805169084134,4500000.0,6915655.485204466,-0.07229972647852587
600000,3,okota,0,flat,mainland,0,13.304686600863562,700000.0,141741.9848015969,-0.7055072647668567
200000,1,isolo,0,mini flat,mainland,0,12.206077645517674,375000.0,2425268.81073992,-0.07215694987089272
350000,0,ogudu,1,self contain,mainland,0,12.765691290604371,300000.0,70710.67811865476,0.7071067811865475
10000000,4,ikoyi,1,flat,island,0,16.118095750958314,14500000.0,5593021.72921687,-0.8045740241796068
1000000,1,lekki,1,mini flat,island,0,13.815511557963774,1100000.0,655271.5531639188,-0.15260848653838113
900000,3,ogudu,0,flat,mainland,0,13.710151153416941,1200000.0,390219.34737220797,-0.7687983746071081
3500000,4,ogba,1,duplex,mainland,0,15.068273812173887,2500000.0,758998.6478040795,1.3175254038899558
900000,3,okota,0,flat,mainland,1,13.710151153416941,700000.0,141741.9848015969,1.4110145295337133
350000,1,okota,0,mini flat,mainland,1,12.765691290604371,350000.0,80903.98349558905,0.0
4300000,5,lekki,1,duplex,island,0,15.274125813221904,5000000.0,15715303.809011258,-0.044542568728363714
4000000,3,ikeja,0,duplex,mainland,1,15.201805169084134,3000000.0,1192386.2403753907,0.8386544276837485
700000,2,ojodu,0,flat,mainland,0,13.45883704259595,550000.0,251382.4283490744,0.5967004177066313
600000,3,ojodu,0,flat,mainland,1,13.304686600863562,700000.0,336766.48457767285,-0.296941663079705
400000,1,ojodu,0,mini flat,mainland,1,12.899222326086994,400000.0,148542.12165161068,0.0
1000000,4,ojodu,0,duplex,mainland,0,13.815511557963774,1500000.0,793879.3817634488,-0.6298185990034747
1500000,4,ikosi,1,duplex,mainland,0,14.220976332738882,2500000.0,962899.7352352653,-1.0385297278700258
800000,3,ojodu,0,flat,mainland,1,13.592368256649284,700000.0,336766.48457767285,0.296941663079705
2500000,5,ikosi,1,duplex,mainland,0,14.731801689838349,3000000.0,1088404.6746175739,-0.4593879571269592
650000,2,ikeja,0,flat,mainland,0,13.384729180332174,1000000.0,1799391.966140632,-0.1945101493093171
600000,2,ojodu,0,flat,mainland,1,13.304686600863562,550000.0,251382.4283490744,0.19890013923554375
550000,3,ojodu,0,flat,mainland,1,13.217675375388819,700000.0,336766.48457767285,-0.4454124946195575
550000,3,ikeja,0,flat,mainland,0,13.217675375388819,1600000.0,1237311.287693152,-0.8486142577407696
600000,3,ikeja,0,flat,mainland,0,13.304686600863562,1600000.0,1237311.287693152,-0.8082040549912092
2200000,3,ikosi,1,duplex,mainland,0,14.603968372873895,2100000.0,388267.4773747193,0.25755440727653167
1800000,3,ikosi,1,duplex,mainland,0,14.403297778421795,2100000.0,388267.4773747193,-0.772663221829595
1600000,4,ojodu,1,flat,mainland,0,14.285514812209815,1200000.0,694827.8306787332,0.5756821795829125
500000,2,agege,0,flat,mainland,0,13.122365377402328,400000.0,82073.81501496753,1.218415398160343
700000,3,ogba,1,flat,mainland,1,13.45883704259595,800000.0,896406.6669840576,-0.11155651077032705
7000000,3,agege,0,flat,mainland,0,15.76142084987672,700000.0,1299167.4257000133,4.84925951449672
500000,2,victoria island,0,flat,island,0,13.122365377402328,3000000.0,1583096.9895844576,-1.5791830926645989
900000,2,gbagada,0,flat,mainland,0,13.710151153416941,775000.0,160228.0628912014,0.7801379967058449
600000,1,gbagada,0,mini flat,mainland,0,13.304686600863562,400000.0,103946.4532858813,1.9240675720791074
3500000,4,lekki,1,house,island,1,15.068273812173887,3500000.0,8849999.881058574,0.0
500000,4,okota,0,flat,mainland,0,13.122365377402328,700000.0,158113.88300841895,-1.2649110640673518
200000,0,ajah,0,self contain,island,1,12.206077645517674,300000.0,157457.91344195599,-0.6350903413747013
3000000,6,ikeja,0,duplex,mainland,0,14.914123179965662,5000000.0,2645751.3110645907,-0.7559289460184544
3000000,5,ikeja,0,duplex,mainland,1,14.914123179965662,4500000.0,2475331.4711372973,-0.6059794486072693
650000,4,surulere,0,bungalow,mainland,0,13.384729180332174,1150000.0,551324.1635674364,-0.9069074657723422
14000000,4,ikoyi,1,house,island,0,16.454567959008102,10000000.0,5370654.423015095,0.7447881924516738
5500000,3,victoria island,1,flat,island,0,15.520258832020865,4500000.0,6915655.485204466,0.14459945295705173
4300000,5,lekki,0,duplex,island,0,15.274125813221904,5000000.0,15715303.809011258,-0.044542568728363714
2000000,3,ojodu,0,bungalow,mainland,0,14.508658238524095,625000.0,608618.6545503405,2.259214353223986
500000,2,lekki,0,flat,island,0,13.122365377402328,2000000.0,895390.6211295603,-1.6752464953315103
1300000,3,ojodu,0,duplex,mainland,0,14.077875591662238,1200000.0,9422442.701899983,0.010612959204287392
5000000,5,ikosi,0,house,mainland,0,15.424948670398354,2500000.0,1405939.7805975429,1.7781700429142613
5000000,6,ikosi,0,duplex,mainland,0,15.424948670398354,3750000.0,821583.8362577491,1.5214515486254616
3000000,4,lekki,0,flat,island,1,14.914123179965662,3500000.0,1287490.062882392,-0.38835251192589076
600000,1,gbagada,0,mini flat,mainland,1,13.304686600863562,400000.0,103946.4532858813,1.9240675720791074
2500000,3,lekki,1,flat,island,1,14.731801689838349,2000000.0,1404009.206178628,0.3561230209885009
1700000,3,yaba,0,flat,mainland,0,14.346139397261565,1000000.0,624067.9867957743,1.1216726619708413
4000000,4,lekki,1,flat,island,0,15.201805169084134,3500000.0,1287490.062882392,0.38835251192589076
400000,2,ipaja,1,duplex,mainland,1,12.899222326086994,400000.0,1.0,0.0
8000000,5,ikoyi,1,flat,island,0,15.894952224644102,8500000.0,2466441.4311581235,-0.2027212135198458
1100000,3,ojodu,0,flat,mainland,1,13.910821646859095,700000.0,336766.48457767285,1.18776665231882
5000000,5,ikeja,0,house,mainland,0,15.424948670398354,5000000.0,3797513.80657281,0.0
450000,2,ikosi,0,flat,mainland,0,13.017005083966255,650000.0,284013.1899463334,-0.7041926469604867
5000000,5,ikosi,0,duplex,mainland,0,15.424948670398354,3000000.0,1088404.6746175739,1.8375518285078367
5000000,5,victoria island,1,duplex,island,1,15.424948670398354,7000000.0,5332982.891566327,-0.3750246420559187
1500000,1,ikeja,1,mini flat,mainland,0,14.220976332738882,600000.0,1693250.274244203,0.5315221344946912
250000,1,ogba,0,mini flat,mainland,0,12.429220196836383,320000.0,158881.39318828142,-0.44058022525675444
1800000,4,ojodu,0,duplex,mainland,1,14.403297778421795,1500000.0,793879.3817634488,0.37789115940208484
5000000,3,victoria island,1,duplex,island,1,15.424948670398354,3800000.0,2191097.6908638948,0.5476706972051393
1500000,4,ojodu,0,duplex,mainland,0,14.220976332738882,1500000.0,793879.3817634488,0.0
1300000,1,lekki,1,mini flat,island,0,14.077875591662238,1100000.0,655271.5531639188,0.30521697307676227
4000000,4,ikeja,1,duplex,mainland,0,15.201805169084134,3500000.0,1350794.5131020376,0.3701525251622269
1800000,3,lekki,1,duplex,island,1,14.403297778421795,2600000.0,954800.4463444415,-0.8378714139304061
1600000,3,lekki,1,duplex,island,1,14.285514812209815,2600000.0,954800.4463444415,-1.0473392674130075
4000000,3,ikeja,1,flat,mainland,0,15.201805169084134,1600000.0,1237311.287693152,1.939689731978902
200000,1,ogba,0,mini flat,mainland,0,12.206077645517674,320000.0,158881.39318828142,-0.7552803861544362
700000,3,ogba,0,flat,mainland,0,13.45883704259595,800000.0,896406.6669840576,-0.11155651077032705
600000,3,ogba,0,flat,mainland,1,13.304686600863562,800000.0,896406.6669840576,-0.2231130215406541
1100000,3,ajah,0,flat,island,1,13.910821646859095,900000.0,345391.2078968643,0.5790535353167446
5500000,4,victoria island,1,flat,island,0,15.520258832020865,5000000.0,5613758.608480215,0.08906688635394719
650000,2,odofin,0,flat,mainland,1,13.384729180332174,650000.0,344063.1433913202,0.0
900000,3,odofin,0,flat,mainland,0,13.710151153416941,900000.0,232605.93417828914,0.0
500000,3,ogba,0,flat,mainland,0,13.122365377402328,800000.0,896406.6669840576,-0.3346695323109812
1000000,2,ajah,0,house,island,1,13.815511557963774,1000000.0,1.0,0.0
400000,0,yaba,0,self contain,mainland,0,12.899222326086994,230000.0,96333.31300434396,1.7647062547546162
200000,0,shomolu,0,self contain,mainland,0,12.206077645517674,200000.0,46184.46628584523,0.0
230000,2,idimu,0,flat,mainland,0,12.345838935721968,350000.0,69498.20141557622,-1.7266633892068626
350000,2,alimosho,0,flat,mainland,0,12.765691290604371,400000.0,121396.33728853069,-0.4118740409866049
800000,3,oshodi,0,flat,mainland,0,13.592368256649284,600000.0,179822.64133357164,1.112206997499271
550000,2,isolo,0,flat,mainland,0,13.217675375388819,500000.0,143676.22330384783,0.3480046931235068
300000,2,ipaja,0,flat,mainland,1,12.611541086966115,300000.0,63656.38091708226,0.0
9000000,1,ikoyi,1,mini flat,island,0,16.012735246411598,2000000.0,2706039.821427526,2.5868059828872982
2500000,3,ikoyi,1,flat,island,0,14.731801689838349,7500000.0,5588541.634109451,-0.8946877964517058
5000000,3,lekki,1,duplex,island,0,15.424948670398354,2600000.0,954800.4463444415,2.513614241791218
1800000,3,maryland,0,flat,mainland,1,14.403297778421795,1800000.0,2138121.143516691,0.0
6000000,3,lekki,1,duplex,island,0,15.607270193858982,2600000.0,954800.4463444415,3.560953509204226
120000,1,ojodu,0,mini flat,mainland,1,11.695255355062795,400000.0,148542.12165161068,-1.8849872136383605
5000000,3,ikoyi,1,flat,island,1,15.424948670398354,7500000.0,5588541.634109451,-0.4473438982258529
470000,1,yaba,0,mini flat,mainland,0,13.060490101343552,350000.0,197881.37662672115,0.6064239194493033
400000,2,ogba,0,flat,mainland,0,12.899222326086994,600000.0,163816.95331828375,-1.2208748603169013
1300000,3,ajah,1,duplex,island,1,14.077875591662238,1300000.0,337325.4534399406,0.0
600000000,8,ikeja,1,duplex,mainland,0,20.21244021484709,305000000.0,417193000.90006304,0.7071067811865476
1000000,1,ogba,0,mini flat,mainland,0,13.815511557963774,320000.0,158881.39318828142,4.279922188208472
500000,2,gbagada,0,flat,mainland,0,13.122365377402328,775000.0,160228.0628912014,-1.716303592752859
14000000,4,ikoyi,1,flat,island,0,16.454567959008102,14500000.0,5593021.72921687,-0.08939711379773409
14500000,3,ikoyi,1,flat,island,0,16.489659276356317,7500000.0,5588541.634109451,1.252562915032388
650000,3,shomolu,0,flat,mainland,0,13.384729180332174,750000.0,258573.34507161233,-0.3867374650403537
600000,2,alimosho,0,flat,mainland,0,13.304686600863562,400000.0,121396.33728853069,1.6474961639464196
3500000,3,ikeja,0,duplex,mainland,1,15.068273812173887,3000000.0,1192386.2403753907,0.41932721384187427
2000000,4,lekki,1,duplex,island,1,14.508658238524095,3500000.0,4441466.645353092,-0.33772627822599616
12000000,3,ikoyi,1,duplex,island,0,16.300417291085605,7000000.0,3901464.926335821,1.2815698960277215
850000,3,agege,0,flat,mainland,1,13.652992804936396,700000.0,1299167.4257000133,0.11545855986896952
550000,3,agege,0,flat,mainland,0,13.217675375388819,700000.0,1299167.4257000133,-0.11545855986896952
250000,0,gbagada,0,self contain,mainland,0,12.429220196836383,275000.0,47871.355387816904,-0.5222329678670935
1800000,4,gbagada,0,flat,mainland,0,14.403297778421795,1600000.0,621261.5464447394,0.3219256062837454
700000,1,kosofe,0,mini flat,mainland,0,13.45883704259595,700000.0,1.0,0.0
12000000,5,ikoyi,1,duplex,island,1,16.300417291085605,10000000.0,6255319.575249992,0.3197278693663018
3000000,4,maryland,0,house,mainland,0,14.914123179965662,3000000.0,800390.5296791062,0.0
5000000,4,ikoyi,1,house,island,1,15.424948670398354,10000000.0,5370654.423015095,-0.9309852405645923
14000000,4,ikoyi,1,duplex,island,0,16.454567959008102,8000000.0,4311717.945846556,1.3915567009154097
800000,2,ikosi,0,flat,mainland,0,13.592368256649284,650000.0,284013.1899463334,0.528144485220365
1300000,2,ikeja,0,flat,mainland,0,14.077875591662238,1000000.0,1799391.966140632,0.1667229851222718
450000,1,lekki,1,mini flat,island,0,13.017005083966255,1100000.0,655271.5531639188,-0.9919551624994773
700000,3,agege,0,flat,mainland,1,13.45883704259595,700000.0,1299167.4257000133,0.0
250000,1,maryland,0,mini flat,mainland,0,12.429220196836383,575000.0,530159.2596378094,-0.61302333985835
700000,2,odofin,0,flat,mainland,1,13.45883704259595,650000.0,344063.1433913202,0.14532216240067453
550000,2,shomolu,0,flat,mainland,0,13.217675375388819,500000.0,246132.39769290932,0.20314270071176582
600000,1,gbagada,1,mini flat,mainland,1,13.304686600863562,400000.0,103946.4532858813,1.9240675720791074
1000000,2,gbagada,1,flat,mainland,1,13.815511557963774,775000.0,160228.0628912014,1.4042483940705208
500000,2,ikorodu,0,flat,mainland,1,13.122365377402328,250000.0,871957.4409978761,0.2867112409911861
240000,1,ajah,0,mini flat,island,0,12.388398368982115,365000.0,1204599.6404862693,-0.10376891690714797
1300000,3,lekki,0,bungalow,island,1,14.077875591662238,1500000.0,769972.1701835352,-0.25974964777275883
1200000,3,isolo,0,flat,mainland,1,13.997832948091215,800000.0,1032393.6812581456,0.3874490974339678
1500000,4,ikeja,0,flat,mainland,0,14.220976332738882,1500000.0,23102178.274475355,0.0
550000,2,gbagada,0,flat,mainland,0,13.217675375388819,775000.0,160228.0628912014,-1.4042483940705208
9000000,3,yaba,0,flat,mainland,0,16.012735246411598,1000000.0,624067.9867957743,12.819116136809615
2200000,2,lekki,1,flat,island,0,14.603968372873895,2000000.0,895390.6211295603,0.2233661993775347
1300000,2,gbagada,0,flat,mainland,0,14.077875591662238,775000.0,160228.0628912014,3.276579586164549
650000,1,maryland,0,mini flat,mainland,1,13.384729180332174,575000.0,530159.2596378094,0.14146692458269614
850000,2,ikosi,1,flat,mainland,1,13.652992804936396,650000.0,284013.1899463334,0.7041926469604867
10000000,4,ikoyi,1,duplex,island,0,16.118095750958314,8000000.0,4311717.945846556,0.4638522336384699
4000000,5,ikosi,1,duplex,mainland,0,15.201805169084134,3000000.0,1088404.6746175739,0.9187759142539184
2000000,3,ikosi,1,duplex,mainland,0,14.508658238524095,2100000.0,388267.4773747193,-0.25755440727653167
1500000,2,ikosi,1,flat,mainland,0,14.220976332738882,650000.0,284013.1899463334,2.992818749582068
320000,3,ikorodu,0,flat,mainland,0,12.676079399771027,400000.0,87579.9754558103,-0.9134508154819604
300000,3,ikorodu,1,flat,mainland,0,12.611541086966115,400000.0,87579.9754558103,-1.1418135193524506
500000,1,ikosi,1,mini flat,mainland,0,13.122365377402328,450000.0,6506194.414999123,0.007684984003049768
5000000,2,ikeja,0,flat,mainland,1,15.424948670398354,1000000.0,1799391.966140632,2.222973134963624
850000,3,ojodu,1,flat,mainland,1,13.652992804936396,700000.0,336766.48457767285,0.4454124946195575
800000,2,ogba,0,flat,mainland,1,13.592368256649284,600000.0,163816.95331828375,1.2208748603169013
1150000,3,ojodu,1,flat,mainland,1,13.955273369904273,700000.0,336766.48457767285,1.3362374838586726
500000,3,oshodi,0,flat,mainland,0,13.122365377402328,600000.0,179822.64133357164,-0.5561034987496355
180000,1,surulere,0,mini flat,mainland,0,12.100717685412471,350000.0,520105.5909145904,-0.326856705579842
150000,1,surulere,0,mini flat,mainland,0,11.918397239722838,350000.0,520105.5909145904,-0.384537300682167
1100000,3,ikeja,0,flat,mainland,0,13.910821646859095,1600000.0,1237311.287693152,-0.4041020274956046
600000,1,odofin,0,mini flat,mainland,0,13.304686600863562,475000.0,305377.6260722034,0.4093292675293934
1300000,3,odofin,0,duplex,mainland,0,14.077875591662238,1300000.0,425944.3290250164,0.0
800000,3,ikeja,0,flat,mainland,1,13.592368256649284,1600000.0,1237311.287693152,-0.6465632439929673
1500000,2,ilupeju,0,flat,mainland,0,14.220976332738882,800000.0,1257122.5647712885,0.5568271699325934
700000,2,ogba,0,flat,mainland,1,13.45883704259595,600000.0,163816.95331828375,0.6104374301584506
850000,3,gbagada,0,flat,mainland,1,13.652992804936396,1000000.0,395058.6778605653,-0.379690431842487
1300000,1,ajah,0,mini flat,island,0,14.077875591662238,365000.0,1204599.6404862693,0.7761914984654669
400000,1,gbagada,0,mini flat,mainland,0,12.899222326086994,400000.0,103946.4532858813,0.0
600000,2,ogba,1,flat,mainland,0,13.304686600863562,600000.0,163816.95331828375,0.0
750000,2,gbagada,0,flat,mainland,1,13.527829818844937,775000.0,160228.0628912014,-0.156027599341169
2000000,1,maryland,0,mini flat,mainland,1,14.508658238524095,575000.0,530159.2596378094,2.6878715670712268
6500000,2,victoria island,1,flat,island,0,15.687312888712007,3000000.0,1583096.9895844576,2.210856329730438
6500000,3,maryland,0,flat,mainland,1,15.687312888712007,1800000.0,2138121.143516691,2.198191629249613
3000000,3,ikeja,1,duplex,mainland,0,14.914123179965662,3000000.0,1192386.2403753907,0.0
300000,1,isolo,0,mini flat,mainland,0,12.611541086966115,375000.0,2425268.81073992,-0.03092440708752545
